car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
Hyundai Creta,5,62000,Dealer,Diesel,Automatic,1275000
Toyota Innova,10,185000,Dealer,Diesel,Manual,780000
Maruti Eeco,5,55000,Dealer,Petrol,Manual,355000
Mercedes-Benz E-Class,7,72279,Dealer,Diesel,Automatic,2150000
Datsun RediGO,3,40000,Individual,Petrol,Manual,350000
Hyundai i20,3,20600,Individual,Petrol,Manual,585000
Hyundai i20,4,24000,Dealer,Petrol,Manual,725000
Honda City,15,31000,Dealer,Petrol,Manual,180000
Ford Ecosport,6,73389,Dealer,Diesel,Manual,690000
Honda City,5,50000,Individual,Diesel,Manual,850000
Maruti Swift,7,74100,Dealer,Diesel,Manual,451000
Tata Tiago,2,5000,Individual,Petrol,Automatic,590000
Maruti Swift Dzire,6,80000,Individual,CNG,Manual,390000
Skoda Rapid,6,77000,Dealer,Diesel,Manual,680000
Maruti Alto,11,49650,Dealer,Petrol,Manual,210000
Honda City,4,37000,Dealer,Petrol,Manual,950000
Mahindra XUV500,2,46241,Trustmark Dealer,Diesel,Manual,1575000
Skoda Superb,7,83300,Dealer,Diesel,Automatic,1250000
Hyundai Creta,5,88000,Dealer,Diesel,Automatic,1245000
Hyundai i10,10,78000,Dealer,Petrol,Automatic,365000
Maruti Alto,5,52000,Individual,Petrol,Manual,225000
Maruti Swift Dzire,6,62000,Dealer,Petrol,Manual,595000
Hyundai Grand,7,31000,Dealer,Petrol,Manual,450000
Hyundai Grand,4,28000,Dealer,Petrol,Manual,511000
Maruti Alto,3,15000,Individual,Petrol,Manual,310000
Maruti Alto,5,70000,Individual,Petrol,Manual,250000
Hyundai i10,8,120000,Individual,Petrol,Manual,330000
Renault Duster,5,75100,Dealer,Diesel,Automatic,730000
Volkswagen Polo,4,47000,Dealer,Petrol,Automatic,700000
Ford Figo,11,64857,Dealer,Diesel,Manual,155000
Ford Aspire,5,40000,Individual,Petrol,Manual,500000
Hyundai i10,12,59740,Dealer,Petrol,Manual,230000
Toyota Innova,3,135000,Dealer,Diesel,Automatic,1800000
Volkswagen Polo,5,75815,Dealer,Diesel,Manual,590000
Maruti Swift,9,72000,Dealer,Diesel,Manual,360000
Tata Nexon,3,90000,Individual,Diesel,Manual,850000
Hyundai Verna,3,40000,Individual,Diesel,Manual,975000
Maruti Celerio,6,19010,Dealer,Petrol,Manual,431000
Mahindra XUV500,8,100000,Individual,Diesel,Manual,700000
Hyundai Grand,3,31834,Dealer,Diesel,Manual,598000
Maruti Celerio,4,32388,Dealer,Petrol,Automatic,470000
Renault KWID,5,50000,Individual,Petrol,Manual,252000
Hyundai Verna,13,110000,Individual,Diesel,Manual,230000
Kia Seltos,2,5400,Dealer,Petrol,Automatic,1790000
Ford Figo,8,120000,Individual,Diesel,Manual,250000
Maruti Vitara,5,110000,Individual,Diesel,Manual,800000
Mahindra KUV100,4,15000,Dealer,Diesel,Manual,570000
Hyundai i20,6,75000,Dealer,Diesel,Manual,520000
Datsun RediGO,1,1001,Dealer,Petrol,Automatic,425000
Maruti Ciaz,4,52000,Dealer,Diesel,Manual,725000
Hyundai Creta,4,66000,Dealer,Petrol,Automatic,1199000
Hyundai Grand,6,78389,Dealer,Diesel,Manual,540000
Hyundai i20,6,64000,Dealer,Diesel,Manual,660000
Hyundai i20,2,20000,Individual,Petrol,Manual,630000
Maruti Swift Dzire,1,22200,Dealer,Diesel,Automatic,790000
Honda Jazz,6,82000,Dealer,Diesel,Manual,475000
Honda Amaze,2,8345,Individual,Petrol,Automatic,750000
Maruti Swift,8,54000,Individual,Diesel,Manual,450000
Hyundai Grand,4,37903,Dealer,Petrol,Manual,643000
Maruti Celerio,6,71500,Dealer,Petrol,Manual,295000
Maruti Swift Dzire,6,72000,Dealer,Diesel,Manual,695000
Hyundai Grand,5,5000,Individual,Diesel,Manual,535000
Renault Duster,8,80000,Dealer,Diesel,Manual,450000
Volkswagen Polo,8,83500,Dealer,Diesel,Manual,465000
Hyundai i20,8,30000,Dealer,Diesel,Manual,400000
Mahindra Thar,9,15000,Individual,Diesel,Manual,153000
Hyundai Grand,5,21689,Dealer,Petrol,Automatic,600000
Maruti Swift,3,13300,Individual,Petrol,Manual,650000
Tata Tiago,2,20000,Individual,Petrol,Automatic,540000
Hyundai i10,13,50000,Individual,Petrol,Manual,175000
Hyundai i20,6,72000,Dealer,Diesel,Manual,625000
Honda City,2,20000,Individual,Petrol,Manual,1075000
Hyundai i10,11,48216,Dealer,Petrol,Manual,350000
Hyundai Verna,6,115958,Dealer,Diesel,Manual,550000
Hyundai i10,9,36000,Individual,Petrol,Manual,215000
Hyundai i20,2,6258,Dealer,Petrol,Automatic,775000
Ford Figo,6,120000,Individual,Diesel,Manual,360000
Volkswagen Polo,4,25000,Individual,Diesel,Manual,750000
Renault Duster,4,80000,Individual,Diesel,Manual,730000
Hyundai i20,8,62000,Dealer,Diesel,Manual,435000
Mahindra XUV500,9,138489,Dealer,Diesel,Manual,500000
Maruti Swift,4,21000,Dealer,Petrol,Manual,495000
Mahindra KUV,5,30000,Individual,Diesel,Manual,350000
Maruti Swift,13,85000,Dealer,Diesel,Manual,275000
Mahindra Bolero,12,15000,Individual,Diesel,Manual,350000
Maruti Alto,7,80000,Individual,Petrol,Manual,270000
Maruti Vitara,4,64500,Dealer,Diesel,Manual,850000
Hyundai i10,11,171289,Individual,Petrol,Manual,230000
Mahindra XUV500,7,110000,Individual,Diesel,Manual,750000
Maruti Baleno,5,23243,Dealer,Petrol,Manual,687000
Hyundai i10,11,69000,Dealer,Petrol,Manual,300000
Honda City,3,8600,Individual,Petrol,Manual,970000
Maruti Ciaz,6,30000,Individual,Diesel,Manual,750000
Hyundai i10,12,56700,Dealer,Petrol,Manual,245000
Renault KWID,3,8000,Dealer,Petrol,Automatic,430000
Maruti Swift Dzire,3,18000,Dealer,Diesel,Automatic,775000
Hyundai i20,2,9000,Dealer,Petrol,Manual,675000
Hyundai Grand,5,64300,Dealer,Diesel,Manual,425000
Maruti Swift,6,68297,Dealer,Diesel,Manual,650000
Honda City,3,25000,Individual,Petrol,Manual,1050000
Hyundai Verna,10,41600,Dealer,Petrol,Manual,459000
Maruti Swift,2,14000,Individual,Petrol,Automatic,690000
Tata Harrier,2,20000,Individual,Diesel,Manual,1500000
Toyota Innova,4,14000,Dealer,Diesel,Automatic,2200000
Maruti Alto,4,35000,Individual,Petrol,Manual,290000
Maruti Wagon R,6,62400,Dealer,Petrol,Manual,370000
Hyundai i10,12,39054,Dealer,Petrol,Manual,250000
Maruti Alto,4,21444,Dealer,Petrol,Manual,311000
Jeep Compass,3,42000,Individual,Diesel,Manual,1700000
Mahindra XUV500,7,65436,Dealer,Diesel,Manual,900000
Mahindra Scorpio,14,76600,Dealer,Diesel,Manual,375000
Maruti Swift,9,140000,Individual,Diesel,Manual,340000
Toyota Innova,13,132838,Individual,Diesel,Manual,400000
Maruti Swift Dzire,7,50000,Individual,Diesel,Manual,490000
Maruti Wagon R,4,14000,Dealer,Petrol,Manual,445000
Honda WR-V,4,20000,Individual,Petrol,Manual,850000
Hyundai Santro,1,1780,Individual,Petrol,Manual,520000
Maruti Swift,9,123000,Individual,Diesel,Manual,475000
Hyundai i10,5,38156,Dealer,Petrol,Manual,463000
Renault KWID,4,10000,Individual,Petrol,Manual,400000
Hyundai i10,6,21000,Dealer,Petrol,Manual,365000
Maruti Swift,8,67379,Dealer,Diesel,Manual,380000
Honda Amaze,3,11000,Dealer,Petrol,Manual,690000
Hyundai Grand,4,24000,Dealer,Petrol,Automatic,499000
Hyundai i20,5,73575,Individual,Petrol,Manual,450000
Maruti Ertiga,3,40000,Individual,Petrol,Manual,650000
Honda WR-V,3,19000,Individual,Petrol,Manual,835000
Honda City,3,25000,Individual,Petrol,Automatic,940000
Hyundai Grand,6,80000,Dealer,Diesel,Manual,520000
Mahindra Bolero,8,59000,Individual,Diesel,Manual,651000
Nissan X-Trail,10,110000,Individual,Diesel,Manual,1100000
Mahindra XUV500,7,150000,Individual,Diesel,Manual,725000
Skoda Rapid,4,10000,Dealer,Petrol,Automatic,1120000
Maruti Baleno,5,72000,Dealer,Diesel,Manual,675000
Skoda Superb,10,75000,Dealer,Diesel,Automatic,725000
Hyundai i20,7,75000,Dealer,Diesel,Manual,530000
Toyota Innova,13,185000,Dealer,Diesel,Manual,710000
Hyundai i20,9,72200,Dealer,Diesel,Manual,465000
Mahindra XUV500,6,70000,Individual,Diesel,Manual,800000
Hyundai i20,6,18745,Dealer,Petrol,Manual,535000
Ford Ecosport,4,120000,Individual,Diesel,Manual,680000
Maruti Wagon R,6,20365,Dealer,Petrol,Automatic,400000
Honda Amaze,2,20000,Individual,Petrol,Manual,615000
Honda Amaze,7,36001,Dealer,Diesel,Manual,485000
Honda WR-V,3,25000,Individual,Diesel,Manual,900000
Ford Ecosport,4,45400,Dealer,Petrol,Manual,700000
Mahindra XUV500,11,94000,Dealer,Diesel,Manual,695000
Audi A4,6,84000,Dealer,Diesel,Automatic,1950000
BMW 5,9,85000,Dealer,Diesel,Automatic,1525000
Honda City,5,65000,Dealer,Petrol,Manual,700000
Maruti Swift Dzire,9,153000,Dealer,Diesel,Manual,380000
Mahindra Scorpio,2,40000,Individual,Diesel,Manual,1200000
Mahindra Scorpio,5,48000,Dealer,Diesel,Manual,990000
Maruti Swift,9,40000,Individual,Diesel,Manual,400000
Hyundai Grand,5,100000,Individual,Petrol,Manual,430000
Ford Aspire,4,24000,Dealer,Diesel,Manual,690000
Hyundai Grand,7,15408,Dealer,Petrol,Manual,470000
Honda Jazz,6,39800,Dealer,Petrol,Manual,585000
Datsun RediGO,4,45138,Dealer,Petrol,Manual,322000
Toyota Fortuner,3,60000,Individual,Diesel,Manual,2700000
Hyundai Creta,4,63000,Individual,Diesel,Manual,1100000
Jaguar XE,4,91795,Dealer,Diesel,Automatic,2950000
Maruti Swift Dzire,8,56000,Dealer,Petrol,Manual,430000
Hyundai Grand,4,19000,Individual,Petrol,Manual,560000
Maruti Swift Dzire,7,85000,Dealer,Diesel,Manual,595000
Maruti Swift,3,50000,Individual,Diesel,Automatic,793000
Hyundai i20,2,40000,Individual,Diesel,Manual,725000
Tata Tiago,3,42000,Dealer,Petrol,Manual,520000
Mahindra Marazzo,3,45906,Individual,Diesel,Manual,1200000
Hyundai i20,4,39000,Individual,Petrol,Manual,570000
Maruti Swift Dzire,4,70000,Individual,Petrol,Manual,475000
Tata Nexon,3,30000,Individual,Petrol,Manual,750000
Maruti Swift Dzire,5,29456,Dealer,Petrol,Manual,550000
Honda WR-V,3,33000,Dealer,Petrol,Manual,825000
Mahindra Bolero,15,120000,Individual,Diesel,Manual,300000
Hyundai i10,8,60343,Dealer,LPG,Manual,403000
Toyota Innova,6,192000,Dealer,Diesel,Manual,1225000
Skoda Octavia,6,89000,Dealer,Diesel,Automatic,1295000
Volvo XC,8,122000,Dealer,Diesel,Automatic,2450000
Maruti Ignis,3,25000,Individual,Petrol,Automatic,580000
Maruti Wagon R,4,50000,Individual,Petrol,Manual,380000
Maruti Swift Dzire,4,70000,Individual,Diesel,Manual,690000
Hyundai Santro,10,74000,Dealer,LPG,Manual,250000
Hyundai i20,9,68000,Dealer,Diesel,Manual,370000
Maruti Wagon R,13,105379,Dealer,CNG,Manual,219000
Hyundai i20,8,50000,Individual,Diesel,Manual,420000
Honda City,11,115000,Individual,Petrol,Manual,375000
Honda City,6,80000,Dealer,Diesel,Manual,675000
Hyundai Verna,7,80000,Individual,Petrol,Automatic,630000
Toyota Innova,5,60000,Individual,Diesel,Automatic,1800000
Hyundai Grand,3,36000,Dealer,Petrol,Manual,540000
Hyundai Creta,2,51000,Dealer,Diesel,Manual,1150000
Renault KWID,6,19000,Dealer,Petrol,Manual,335000
Honda Amaze,1,10000,Individual,Petrol,Manual,680000
Honda City,6,83000,Dealer,Diesel,Manual,675000
Maruti Alto,15,100000,Individual,Petrol,Manual,62000
Maruti Alto,9,79000,Dealer,Petrol,Manual,200000
Tata Safari,13,150000,Individual,Diesel,Manual,300000
Volkswagen Vento,3,33000,Dealer,Diesel,Automatic,925000
Honda City,6,120000,Individual,Diesel,Manual,787000
Maruti Swift Dzire,2,11000,Dealer,Petrol,Automatic,700000
Maruti Baleno,2,16780,Dealer,Petrol,Manual,695000
Hyundai Grand,2,5000,Individual,Diesel,Manual,590000
Honda Amaze,5,62156,Dealer,Diesel,Manual,500000
Hyundai Verna,3,30000,Individual,Petrol,Manual,850000
Hyundai i20,7,75000,Dealer,Diesel,Manual,600000
Maruti Wagon R,6,17205,Dealer,Petrol,Manual,400000
Maruti Wagon R,9,83000,Dealer,Petrol,Manual,285000
Maruti Wagon R,7,50000,Individual,Petrol,Manual,351000
Hyundai Santro,2,7395,Dealer,Petrol,Manual,480000
Maruti Celerio,3,10000,Individual,Petrol,Automatic,510000
Maruti Baleno,5,60150,Dealer,Petrol,Manual,600000
Maruti Swift,4,50000,Dealer,Diesel,Manual,680000
Mahindra Bolero,14,120000,Individual,Diesel,Manual,190000
Ford Ecosport,7,40000,Individual,Petrol,Manual,500000
Hyundai Verna,7,67500,Dealer,Diesel,Manual,685000
Hyundai Grand,4,35000,Individual,Petrol,Manual,510000
Maruti Swift,6,178000,Individual,Diesel,Manual,530000
Maruti Swift Dzire,5,50000,Individual,Diesel,Manual,600000
Hyundai i20,7,64000,Dealer,Diesel,Manual,540000
Maruti Wagon R,16,90000,Individual,Petrol,Manual,115000
Audi A4,8,80000,Individual,Petrol,Automatic,1485000
Honda City,7,99000,Dealer,Diesel,Manual,649000
Hyundai Verna,9,100000,Individual,Diesel,Manual,360000
Maruti Swift Dzire,3,52300,Dealer,Diesel,Manual,660000
Maruti Celerio,6,23121,Dealer,Petrol,Automatic,461000
Honda City,8,52438,Dealer,Petrol,Manual,420000
Maruti Alto,4,27265,Dealer,Petrol,Automatic,371000
Maruti Swift Dzire,4,120000,Individual,CNG,Manual,525000
Maruti Wagon R,3,2000,Dealer,Petrol,Manual,450000
Maruti Swift Dzire,12,38000,Individual,Petrol,Manual,249000
Maruti Alto,4,23701,Dealer,Petrol,Manual,312000
Hyundai i20,3,53861,Dealer,Diesel,Manual,832000
Hyundai Verna,13,85753,Dealer,Diesel,Manual,250000
Hyundai Grand,4,31734,Dealer,Petrol,Manual,578000
Maruti Ciaz,6,70000,Individual,Diesel,Manual,475000
Hyundai Grand,8,58000,Dealer,Diesel,Manual,399000
Hyundai Creta,4,41275,Dealer,Petrol,Automatic,1150000
Maruti S-Presso,1,4500,Individual,Petrol,Manual,550000
Toyota Yaris,2,19000,Dealer,Petrol,Automatic,1042000
Maruti Alto,10,50000,Individual,Petrol,Manual,230000
Renault KWID,3,29000,Dealer,Petrol,Manual,370000
Volkswagen Polo,8,113566,Dealer,Diesel,Manual,415000
Honda City,2,12000,Dealer,Diesel,Manual,1080000
Toyota Fortuner,3,9000,Dealer,Diesel,Automatic,3400000
Maruti Wagon R,6,38700,Dealer,Petrol,Manual,375000
Volkswagen Polo,9,92000,Dealer,Diesel,Manual,385000
Tata Nexon,2,10700,Individual,Petrol,Manual,920000
Honda City,6,84000,Dealer,Petrol,Manual,675000
Maruti Eeco,9,72422,Dealer,Petrol,Manual,290000
Toyota Innova,8,126000,Individual,Diesel,Manual,800000
Mahindra XUV500,3,23000,Individual,Diesel,Manual,1600000
Maruti Alto,14,60235,Dealer,Petrol,Manual,100000
Maruti Swift Dzire,11,110000,Individual,Diesel,Manual,280000
Toyota Innova,10,76325,Dealer,Diesel,Manual,560000
Hyundai i10,9,32000,Dealer,Petrol,Manual,290000
Maruti Vitara,3,105000,Dealer,Diesel,Manual,825000
Skoda Octavia,6,99000,Dealer,Diesel,Automatic,1399000
Maruti Wagon R,12,48001,Dealer,Petrol,Manual,219000
Hyundai Grand,4,50000,Individual,Diesel,Manual,425000
Audi A6,5,16000,Dealer,Diesel,Automatic,3300000
Tata Nexon,4,35000,Individual,Diesel,Manual,900000
Hyundai i20,5,50000,Individual,Petrol,Manual,585000
Hyundai i20,5,70000,Individual,Diesel,Manual,610000
Maruti Wagon R,8,35000,Individual,Petrol,Manual,250000
Honda Jazz,6,40569,Dealer,Petrol,Manual,495000
Mahindra Scorpio,2,90000,Individual,Diesel,Manual,800000
Hyundai Creta,5,110000,Individual,Diesel,Automatic,1050000
Maruti Baleno,4,60881,Dealer,Diesel,Manual,730000
Renault KWID,5,32736,Dealer,Petrol,Manual,310000
Skoda Rapid,9,72500,Dealer,Diesel,Manual,295000
Maruti Swift,8,275000,Individual,Diesel,Manual,400000
Honda City,7,35001,Trustmark Dealer,Petrol,Manual,675000
Maruti Eeco,5,15000,Individual,Petrol,Manual,350000
Maruti Eeco,3,59000,Individual,Petrol,Manual,360000
Hyundai Grand,7,151315,Dealer,Diesel,Manual,300000
Maruti Vitara,4,61000,Dealer,Diesel,Manual,841000
Audi A4,10,38000,Dealer,Diesel,Automatic,1500000
Hyundai i10,13,80000,Individual,Petrol,Manual,150000
Hyundai i10,11,56000,Dealer,Petrol,Manual,375000
Renault KWID,4,60000,Individual,Petrol,Manual,350000
Maruti Alto,8,180000,Individual,Petrol,Manual,180000
Hyundai i20,11,49011,Dealer,Petrol,Manual,385000
Ford Figo,7,48000,Dealer,Diesel,Manual,450000
Maruti Swift,9,68000,Dealer,Diesel,Manual,390000
Maruti Alto,6,105610,Dealer,Petrol,Manual,250000
Mahindra Bolero,4,70000,Individual,Diesel,Manual,650000
Maruti Wagon R,12,113343,Dealer,Petrol,Manual,178000
BMW 3,12,64495,Dealer,Diesel,Automatic,850000
Maruti Celerio,7,49000,Dealer,Petrol,Automatic,335000
Hyundai i20,5,63669,Trustmark Dealer,Petrol,Manual,645000
Mahindra Bolero,11,199900,Individual,Diesel,Manual,350000
Toyota Innova,10,103000,Dealer,CNG,Manual,1080000
Mahindra Thar,4,38860,Dealer,Diesel,Manual,875000
Hyundai i20,3,8000,Dealer,Petrol,Manual,775000
Maruti Swift Dzire,3,6500,Individual,Petrol,Automatic,725000
Hyundai Grand,7,90000,Individual,Petrol,Manual,300000
Honda Amaze,3,68000,Dealer,Diesel,Manual,540000
Ford Figo,2,31000,Individual,Petrol,Manual,525000
Honda Jazz,5,84000,Dealer,Petrol,Manual,565000
Maruti Swift Dzire,4,60852,Dealer,Diesel,Manual,725000
Hyundai Verna,9,76800,Dealer,Diesel,Manual,450000
Hyundai Grand,6,29751,Dealer,Petrol,Manual,512000
Maruti Wagon R,2,40000,Individual,Petrol,Manual,450000
Mini Cooper,7,21800,Dealer,Petrol,Automatic,2000000
Hyundai Creta,4,48001,Dealer,Diesel,Manual,1025000
Maruti Swift,4,55000,Individual,Diesel,Manual,545000
Ford Figo,11,68176,Dealer,Diesel,Manual,275000
Maruti S-Presso,1,2000,Individual,Petrol,Manual,450000
Nissan Kicks,2,40000,Individual,Diesel,Manual,1200000
Hyundai i20,5,40000,Individual,Petrol,Manual,500000
Ford Figo,11,51060,Dealer,Diesel,Manual,280000
Hyundai Creta,3,20000,Individual,Diesel,Manual,1100000
Renault Duster,6,159000,Individual,Diesel,Manual,625000
Maruti Ertiga,2,32000,Dealer,Petrol,Automatic,975000
Maruti Wagon R,5,10000,Individual,Petrol,Manual,400000
Jeep Compass,4,54000,Individual,Diesel,Manual,1500000
Hyundai Grand,6,110000,Individual,Diesel,Manual,380000
Hyundai Verna,3,37000,Dealer,Petrol,Manual,990000
Renault KWID,5,54701,Dealer,Petrol,Manual,260000
Maruti Alto,11,70000,Individual,Petrol,Manual,135000
Mahindra XUV500,9,87500,Individual,Diesel,Manual,600000
Maruti Swift Dzire,3,70000,Individual,Diesel,Automatic,800000
Renault Duster,7,49000,Individual,Diesel,Manual,550000
Honda WR-V,4,70000,Individual,Diesel,Manual,760000
Hyundai i20,10,111000,Dealer,Diesel,Manual,399000
Hyundai i20,12,11638,Dealer,Petrol,Manual,300000
Maruti Wagon R,2,9605,Dealer,Petrol,Manual,500000
Renault KWID,5,58000,Dealer,Petrol,Manual,345000
Mahindra KUV100,3,22000,Individual,Petrol,Manual,450000
Mahindra Marazzo,1,20000,Individual,Diesel,Manual,950000
Hyundai Creta,3,70000,Individual,Diesel,Manual,998000
Maruti Baleno,1,30000,Individual,Petrol,Automatic,890000
Volkswagen Polo,5,146000,Individual,Petrol,Manual,350000
Ford Figo,4,40000,Individual,Diesel,Manual,580000
Hyundai Grand,5,30000,Individual,Petrol,Manual,550000
Toyota Yaris,3,30000,Individual,Petrol,Automatic,1300000
Hyundai Verna,4,28000,Dealer,Petrol,Automatic,1090000
BMW 3,10,90000,Dealer,Diesel,Automatic,895000
Mahindra Bolero,14,110000,Individual,Diesel,Manual,250000
Ford Ecosport,6,27000,Dealer,Petrol,Automatic,750000
Honda Amaze,6,40000,Individual,Petrol,Manual,450000
Maruti Swift Dzire,11,60000,Individual,Diesel,Manual,310000
Hyundai i20,6,27452,Dealer,Petrol,Manual,540000
Mahindra Bolero,8,75000,Individual,Diesel,Manual,521000
Maruti Alto,6,18604,Dealer,Petrol,Manual,310000
Maruti Vitara,3,48000,Dealer,Diesel,Manual,855000
Mahindra Thar,6,36000,Dealer,Diesel,Manual,725000
Maruti Swift,6,87020,Dealer,Petrol,Manual,550000
Mahindra Scorpio,11,95000,Individual,Diesel,Automatic,500000
Toyota Innova,8,170000,Individual,Diesel,Manual,700000
Maruti Alto,9,32103,Dealer,Petrol,Manual,245000
Hyundai i20,11,72240,Individual,Petrol,Manual,350000
Hyundai i10,10,66000,Dealer,Petrol,Manual,285000
Ford Aspire,4,90000,Individual,Diesel,Manual,530000
Maruti Swift Dzire,8,82000,Dealer,Diesel,Manual,489000
Renault Duster,5,123000,Individual,Diesel,Manual,650000
Hyundai i20,7,75000,Dealer,Diesel,Manual,499000
Volkswagen Polo,9,72000,Dealer,Petrol,Manual,311000
Hyundai i10,11,50000,Dealer,Petrol,Automatic,350000
Toyota Fortuner,4,30000,Individual,Diesel,Automatic,3300000
Audi A4,8,55500,Dealer,Diesel,Automatic,1500000
Toyota Innova,5,100000,Individual,Diesel,Manual,1600000
Maruti Swift Dzire,4,32000,Dealer,Diesel,Automatic,785000
Maruti Swift Dzire,3,18000,Dealer,Petrol,Automatic,750000
Maruti Eeco,5,15000,Individual,Petrol,Manual,350000
Hyundai i20,7,40000,Individual,Petrol,Manual,460000
Hyundai i20,2,11972,Dealer,Petrol,Manual,635000
Mahindra Scorpio,9,212000,Individual,Diesel,Automatic,450000
Maruti Swift Dzire,4,56000,Dealer,Diesel,Manual,651000
Hyundai Grand,7,95094,Dealer,Diesel,Manual,395000
Maruti Swift,11,74000,Dealer,Diesel,Manual,340000
Maruti Swift Dzire,4,48300,Individual,Diesel,Manual,350000
Mahindra Bolero,10,95000,Individual,Diesel,Manual,330000
Renault Duster,6,30000,Individual,Diesel,Manual,800000
Maruti Eeco,2,25000,Individual,Petrol,Manual,370000
Maruti Swift Dzire,8,105000,Individual,Petrol,Manual,400000
Ford Figo,9,90000,Individual,Diesel,Manual,280000
Volkswagen Vento,6,50000,Dealer,Diesel,Manual,550000
Maruti Swift Dzire,8,56000,Individual,Diesel,Manual,520000
Maruti Swift Dzire,5,110000,Individual,Diesel,Manual,535000
Maruti Swift,6,50000,Individual,Petrol,Manual,450000
Maruti Alto,5,25000,Dealer,Petrol,Automatic,415000
Honda Jazz,5,46858,Dealer,Petrol,Automatic,725000
Tata Safari,12,80000,Individual,Diesel,Manual,265000
Ford Ecosport,6,67300,Individual,Petrol,Manual,600000
Hyundai Grand,8,65000,Dealer,Diesel,Manual,348000
Maruti Swift Dzire,3,48000,Dealer,Petrol,Automatic,765000
Maruti Swift Dzire,7,36658,Dealer,Diesel,Manual,590000
Honda City,5,14000,Individual,Petrol,Automatic,850000
Hyundai Verna,9,57400,Dealer,Diesel,Manual,525000
Maruti Swift,5,90000,Individual,Petrol,Manual,500000
Maruti Alto,2,32895,Dealer,Petrol,Manual,300000
Toyota Innova,7,120000,Individual,Diesel,Manual,925000
Maruti Swift,7,16000,Individual,Diesel,Manual,500000
Maruti Swift Dzire,11,35966,Dealer,Petrol,Manual,260000
Renault Duster,4,50000,Individual,Diesel,Manual,750000
Hyundai i20,4,27240,Dealer,Petrol,Manual,642000
Maruti Alto,7,45075,Dealer,Petrol,Manual,255000
Renault KWID,3,7300,Individual,Petrol,Manual,330000
Hyundai i20,5,40000,Individual,Petrol,Manual,500000
Toyota Innova,8,150000,Dealer,Diesel,Manual,1190000
Volkswagen Polo,9,70000,Individual,Diesel,Manual,425000
Tata Safari,8,158000,Dealer,Diesel,Manual,470000
Mahindra XUV500,5,80000,Dealer,Diesel,Automatic,1050000
Toyota Fortuner,9,147550,Dealer,Diesel,Manual,1400000
Renault Duster,8,80000,Individual,Diesel,Manual,550000
Porsche Cayenne,6,38000,Dealer,Diesel,Automatic,6300000
Toyota Innova,5,46000,Individual,Diesel,Automatic,1550000
